DateTime,RawCount,Amount,Accumulated,id
03-22-2018 12:30 PM,518,0.01,5.18,310
03-22-2018 12:19 PM,517,0.01,5.17,310
03-22-2018 12:13 PM,516,0.01,5.16,310
03-22-2018 12:00 PM,515,0.01,5.15,310
03-22-2018 11:50 AM,514,0.01,5.14,310
03-22-2018 11:45 AM,513,0.01,5.13,310
03-22-2018 11:42 AM,512,0.01,5.12,310
03-22-2018 11:25 AM,511,0.01,5.11,310
03-22-2018 11:07 AM,510,0.01,5.10,310
03-22-2018 10:58 AM,509,0.01,5.09,310
03-22-2018 10:49 AM,508,0.01,5.08,310
03-22-2018 10:42 AM,507,0.01,5.07,310
03-22-2018 10:36 AM,506,0.01,5.06,310
03-22-2018 10:27 AM,505,0.01,5.05,310
03-22-2018 10:22 AM,504,0.01,5.04,310
03-22-2018 10:21 AM,503,0.01,5.03,310
03-22-2018 10:20 AM,502,0.01,5.02,310
03-22-2018 10:19 AM,501,0.01,5.01,310
03-22-2018 10:16 AM,500,0.01,5.00,310
03-22-2018 10:12 AM,499,0.01,4.99,310
03-22-2018 10:09 AM,498,0.01,4.98,310
03-22-2018 10:04 AM,497,0.01,4.97,310
03-22-2018 09:57 AM,496,0.01,4.96,310
03-22-2018 09:38 AM,495,0.01,4.95,310
03-22-2018 09:30 AM,494,0.01,4.94,310
03-22-2018 09:15 AM,493,0.01,4.93,310
03-22-2018 09:04 AM,492,0.01,4.92,310
03-22-2018 08:57 AM,491,0.01,4.91,310
03-22-2018 08:53 AM,490,0.01,4.90,310
03-22-2018 08:47 AM,489,0.01,4.89,310
03-22-2018 08:36 AM,488,0.01,4.88,310
03-22-2018 08:19 AM,487,0.01,4.87,310
03-22-2018 08:06 AM,486,0.01,4.86,310
03-22-2018 07:56 AM,485,0.01,4.85,310
03-22-2018 07:43 AM,484,0.01,4.84,310
03-22-2018 07:28 AM,483,0.01,4.83,310
03-22-2018 07:14 AM,482,0.01,4.82,310
03-22-2018 07:09 AM,481,0.01,4.81,310
03-22-2018 05:37 AM,480,0.01,4.80,310
03-22-2018 04:50 AM,479,0.01,4.79,310
03-22-2018 04:30 AM,478,0.01,4.78,310
03-22-2018 01:50 AM,477,0.01,4.77,310
03-22-2018 01:00 AM,476,0.00,4.76,310
03-21-2018 03:08 PM,476,0.01,4.76,310
03-21-2018 02:46 PM,475,0.01,4.75,310
03-21-2018 02:39 PM,474,0.01,4.74,310
03-21-2018 02:27 PM,473,0.01,4.73,310
03-21-2018 02:03 PM,472,0.01,4.72,310
03-21-2018 01:56 PM,471,0.01,4.71,310
03-21-2018 01:53 PM,470,0.01,4.70,310
03-21-2018 01:51 PM,469,0.01,4.69,310
03-21-2018 01:50 PM,468,0.01,4.68,310
03-21-2018 01:48 PM,467,0.01,4.67,310
03-21-2018 01:47 PM,466,0.01,4.66,310
03-21-2018 01:43 PM,465,0.01,4.65,310
03-21-2018 01:29 PM,464,0.01,4.64,310
03-21-2018 01:20 PM,463,0.01,4.63,310
03-21-2018 01:17 PM,462,0.01,4.62,310
03-21-2018 01:13 PM,461,0.01,4.61,310
03-21-2018 01:10 PM,460,0.01,4.60,310
03-21-2018 01:07 PM,459,0.01,4.59,310
03-21-2018 01:05 PM,458,0.01,4.58,310
03-21-2018 01:03 PM,457,0.01,4.57,310
03-21-2018 01:01 PM,456,0.01,4.56,310
03-21-2018 01:00 PM,455,0.01,4.55,310
03-21-2018 12:59 PM,454,0.01,4.54,310
03-21-2018 12:59 PM,453,0.01,4.53,310
03-21-2018 12:58 PM,452,0.01,4.52,310
03-21-2018 12:57 PM,451,0.01,4.51,310
03-21-2018 12:56 PM,450,0.01,4.50,310
03-21-2018 12:55 PM,449,0.01,4.49,310
03-21-2018 12:55 PM,448,0.01,4.48,310
03-21-2018 12:54 PM,447,0.01,4.47,310
03-21-2018 12:53 PM,446,0.01,4.46,310
03-21-2018 12:52 PM,445,0.01,4.45,310
03-21-2018 12:51 PM,444,0.01,4.44,310
03-21-2018 12:49 PM,443,0.01,4.43,310
03-21-2018 12:48 PM,442,0.01,4.42,310
03-21-2018 12:46 PM,441,0.01,4.41,310
03-21-2018 12:45 PM,440,0.01,4.40,310
03-21-2018 12:43 PM,439,0.01,4.39,310
03-21-2018 12:42 PM,438,0.01,4.38,310
03-21-2018 12:42 PM,437,0.01,4.37,310
03-21-2018 12:41 PM,436,0.01,4.36,310
03-21-2018 12:40 PM,435,0.01,4.35,310
03-21-2018 12:39 PM,434,0.01,4.34,310
03-21-2018 12:38 PM,433,0.01,4.33,310
03-21-2018 12:37 PM,432,0.01,4.32,310
03-21-2018 12:36 PM,431,0.01,4.31,310
03-21-2018 12:35 PM,430,0.01,4.30,310
03-21-2018 12:34 PM,429,0.01,4.29,310
03-21-2018 12:34 PM,428,0.01,4.28,310
03-21-2018 12:33 PM,427,0.01,4.27,310
03-21-2018 12:33 PM,426,0.01,4.26,310
03-21-2018 12:32 PM,425,0.01,4.25,310
03-21-2018 12:32 PM,424,0.01,4.24,310
03-21-2018 12:31 PM,423,0.01,4.23,310
03-21-2018 12:31 PM,422,0.01,4.22,310
03-21-2018 12:30 PM,421,0.01,4.21,310
03-21-2018 12:29 PM,420,0.01,4.20,310
03-21-2018 12:29 PM,419,0.01,4.19,310
03-21-2018 12:28 PM,418,0.01,4.18,310
03-21-2018 12:28 PM,417,0.01,4.17,310
03-21-2018 12:27 PM,416,0.01,4.16,310
03-21-2018 12:26 PM,415,0.01,4.15,310
03-21-2018 12:25 PM,414,0.01,4.14,310
03-21-2018 12:24 PM,413,0.01,4.13,310
03-21-2018 12:23 PM,412,0.01,4.12,310
03-21-2018 12:21 PM,411,0.01,4.11,310
03-21-2018 12:20 PM,410,0.01,4.10,310
03-21-2018 12:19 PM,409,0.01,4.09,310
03-21-2018 12:16 PM,408,0.01,4.08,310
03-21-2018 12:13 PM,407,0.01,4.07,310
03-21-2018 12:09 PM,406,0.01,4.06,310
03-21-2018 12:03 PM,405,0.01,4.05,310
03-21-2018 11:54 AM,404,0.01,4.04,310
03-21-2018 11:44 AM,403,0.01,4.03,310
03-21-2018 11:42 AM,402,0.01,4.02,310
03-21-2018 11:40 AM,401,0.01,4.01,310
03-21-2018 11:37 AM,400,0.01,4.00,310
03-21-2018 11:25 AM,399,0.01,3.99,310
03-21-2018 11:22 AM,398,0.01,3.98,310
03-21-2018 11:18 AM,397,0.01,3.97,310
03-21-2018 11:15 AM,396,0.01,3.96,310
03-21-2018 11:12 AM,395,0.01,3.95,310
03-21-2018 11:10 AM,394,0.01,3.94,310
03-21-2018 11:05 AM,393,0.01,3.93,310
03-21-2018 11:00 AM,392,0.01,3.92,310
03-21-2018 10:58 AM,391,0.01,3.91,310
03-21-2018 10:55 AM,390,0.01,3.90,310
03-21-2018 10:52 AM,389,0.01,3.89,310
03-21-2018 10:48 AM,388,0.01,3.88,310
03-21-2018 10:45 AM,387,0.01,3.87,310
03-21-2018 10:41 AM,386,0.01,3.86,310
03-21-2018 01:00 AM,385,0.00,3.85,310
03-20-2018 01:00 PM,385,0.00,3.85,310
