DateTime,RawCount,Amount,Accumulated,id
09-05-2017 01:01 PM,587,0.00,23.02,322
09-05-2017 01:01 AM,587,0.00,23.02,322
09-04-2017 01:01 PM,587,0.00,23.02,322
09-04-2017 04:02 AM,587,0.01,23.02,322
09-04-2017 03:47 AM,586,0.01,23.01,322
09-04-2017 03:42 AM,585,0.01,23.00,322
09-04-2017 01:01 AM,584,0.00,22.99,322
09-03-2017 01:01 PM,584,0.00,22.99,322
09-03-2017 01:01 AM,584,0.00,22.99,322
09-02-2017 01:01 PM,584,0.00,22.99,322
09-02-2017 01:01 AM,584,0.00,22.99,322
09-01-2017 01:01 PM,584,0.00,22.99,322
09-01-2017 01:01 AM,584,0.00,22.99,322
08-31-2017 01:01 PM,584,0.00,5.84,322
08-31-2017 01:01 AM,584,0.00,5.84,322
08-30-2017 01:01 PM,584,0.00,5.84,322
08-29-2017 01:17 PM,584,0.00,5.84,322
08-29-2017 01:15 PM,584,0.00,5.84,322
08-29-2017 01:11 PM,584,0.00,5.84,322
08-29-2017 01:09 PM,584,0.00,5.84,322
08-29-2017 01:07 PM,584,0.00,5.84,322
08-29-2017 01:05 PM,584,0.00,5.84,322
08-29-2017 11:46 AM,585,0.01,5.85,322
08-28-2017 01:27 AM,584,0.00,22.99,322
08-27-2017 01:27 PM,584,0.00,22.99,322
08-27-2017 01:27 AM,584,0.00,22.99,322
08-26-2017 01:27 PM,584,0.00,22.99,322
08-26-2017 01:27 AM,584,0.00,22.99,322
08-25-2017 01:27 PM,584,0.00,22.99,322
08-25-2017 01:27 AM,584,0.00,22.99,322
08-24-2017 01:27 PM,584,0.00,22.99,322
08-24-2017 01:26 AM,584,0.00,22.99,322
08-23-2017 01:26 PM,584,0.00,22.99,322
08-23-2017 01:26 AM,584,0.00,22.99,322
08-22-2017 01:26 PM,584,0.00,22.99,322
08-22-2017 01:26 AM,584,0.00,22.99,322
08-21-2017 01:26 PM,584,0.00,22.99,322
08-21-2017 01:26 AM,584,0.00,22.99,322
08-20-2017 01:26 PM,584,0.00,22.99,322
08-20-2017 01:26 AM,584,0.00,22.99,322
08-19-2017 01:26 PM,584,0.00,22.99,322
08-19-2017 01:26 AM,584,0.00,22.99,322
