DateTime,RawCount,Amount,Accumulated,id
09-05-2017 01:00 AM,479,0.00,4.79,403
09-04-2017 01:00 PM,479,0.00,4.79,403
09-04-2017 03:40 AM,478,0.01,4.78,403
09-04-2017 03:27 AM,477,0.01,4.77,403
09-04-2017 01:00 AM,476,0.00,4.76,403
09-03-2017 01:00 PM,476,0.00,4.76,403
09-03-2017 01:00 AM,476,0.00,4.76,403
09-02-2017 01:00 PM,476,0.00,4.76,403
09-02-2017 01:00 AM,476,0.00,4.76,403
09-01-2017 01:00 PM,476,0.00,4.76,403
09-01-2017 01:00 AM,476,0.00,4.76,403
08-31-2017 01:00 PM,476,0.00,4.76,403
08-31-2017 01:00 AM,476,0.00,4.76,403
08-30-2017 01:00 PM,476,0.00,4.76,403
08-30-2017 01:00 AM,476,0.00,4.76,403
08-29-2017 01:00 PM,476,0.00,4.76,403
08-29-2017 01:00 AM,476,0.00,4.76,403
08-28-2017 01:00 PM,476,0.00,4.76,403
08-28-2017 01:00 AM,476,0.00,4.76,403
08-27-2017 01:00 PM,476,0.00,4.76,403
08-27-2017 01:00 AM,476,0.00,4.76,403
08-26-2017 01:01 PM,476,0.00,4.76,403
08-26-2017 01:00 AM,476,0.00,4.76,403
08-25-2017 01:00 PM,476,0.00,4.76,403
08-25-2017 01:00 AM,476,0.00,4.76,403
08-24-2017 01:00 PM,476,0.00,4.76,403
08-24-2017 01:00 AM,476,0.00,4.76,403
08-23-2017 01:00 PM,476,0.00,4.76,403
08-22-2017 02:27 AM,476,0.00,18.74,403
08-21-2017 02:27 PM,476,0.00,18.74,403
08-21-2017 02:27 AM,476,0.00,18.74,403
08-20-2017 02:27 PM,476,0.00,18.74,403
08-20-2017 02:27 AM,476,0.00,18.74,403
08-19-2017 02:27 PM,476,0.00,18.74,403
08-19-2017 02:27 AM,476,0.00,18.74,403
08-18-2017 02:27 PM,476,0.00,18.74,403
08-18-2017 02:27 AM,476,0.00,18.74,403
08-17-2017 02:27 PM,476,0.00,18.74,403
08-17-2017 02:27 AM,476,0.00,18.74,403
08-16-2017 02:27 PM,476,0.00,18.74,403
08-16-2017 02:27 AM,476,0.00,18.74,403
08-15-2017 02:27 PM,476,0.00,18.74,403
08-15-2017 02:27 AM,476,0.00,18.74,403
08-14-2017 02:27 PM,476,0.00,18.74,403
08-14-2017 02:27 AM,476,0.00,18.74,403
08-13-2017 02:27 PM,476,0.00,18.74,403
08-13-2017 02:27 AM,476,0.00,18.74,403
08-12-2017 02:27 PM,476,0.00,18.74,403
08-12-2017 02:27 AM,476,0.00,18.74,403
08-11-2017 02:27 PM,476,0.00,18.74,403
08-11-2017 02:27 AM,476,0.00,18.74,403
08-10-2017 02:27 PM,476,0.00,18.74,403
08-10-2017 02:27 AM,476,0.00,18.74,403
08-09-2017 02:27 PM,476,0.00,18.74,403
08-09-2017 02:27 AM,476,0.00,18.74,403
08-08-2017 02:27 PM,476,0.00,18.74,403
08-08-2017 02:27 AM,476,0.00,18.74,403
08-07-2017 02:27 PM,476,0.00,18.74,403
08-07-2017 02:27 AM,476,0.00,18.74,403
08-06-2017 02:27 PM,476,0.00,18.74,403
08-06-2017 02:27 AM,476,0.00,18.74,403
08-05-2017 02:27 PM,476,0.00,18.74,403
08-05-2017 02:27 AM,476,0.00,18.74,403
08-04-2017 02:27 PM,476,0.00,18.74,403
08-04-2017 02:27 AM,476,0.00,18.74,403
08-03-2017 02:27 PM,476,0.00,18.74,403
08-03-2017 02:27 AM,476,0.00,18.74,403
08-02-2017 02:27 PM,476,0.00,18.74,403
08-02-2017 02:27 AM,476,0.00,18.74,403
08-01-2017 02:27 PM,476,0.00,18.74,403
08-01-2017 02:27 AM,476,0.00,18.74,403
07-31-2017 02:27 PM,476,0.00,18.74,403
07-31-2017 02:27 AM,476,0.00,18.74,403
07-30-2017 02:27 PM,476,0.00,18.74,403
07-30-2017 02:27 AM,476,0.00,18.74,403
07-29-2017 02:27 PM,476,0.00,18.74,403
07-29-2017 02:27 AM,476,0.00,18.74,403
07-28-2017 02:27 PM,476,0.00,18.74,403
07-28-2017 02:27 AM,476,0.00,18.74,403
07-27-2017 02:27 PM,476,0.00,18.74,403
07-27-2017 02:27 AM,476,0.00,18.74,403
07-26-2017 02:27 PM,476,0.00,18.74,403
07-26-2017 02:27 AM,476,0.00,18.74,403
07-25-2017 02:27 PM,476,0.00,18.74,403
07-25-2017 02:27 AM,476,0.00,18.74,403
07-24-2017 02:27 PM,476,0.00,18.74,403
07-24-2017 02:27 AM,476,0.00,18.74,403
07-23-2017 02:27 PM,476,0.00,18.74,403
07-23-2017 02:27 AM,476,0.00,18.74,403
07-22-2017 02:27 PM,476,0.00,18.74,403
07-22-2017 02:27 AM,476,0.00,18.74,403
07-21-2017 02:27 PM,476,0.00,18.74,403
07-21-2017 02:27 AM,476,0.00,18.74,403
07-20-2017 02:27 PM,476,0.00,18.74,403
07-20-2017 02:27 AM,476,0.00,18.74,403
07-19-2017 02:27 PM,476,0.00,18.74,403
07-19-2017 02:27 AM,476,0.00,18.74,403
07-18-2017 02:27 PM,476,0.00,18.74,403
07-18-2017 02:27 AM,476,0.00,18.74,403
07-17-2017 02:27 PM,476,0.00,18.74,403
07-17-2017 02:27 AM,476,0.00,18.74,403
07-16-2017 02:27 PM,476,0.00,18.74,403
07-16-2017 02:27 AM,476,0.00,18.74,403
07-15-2017 02:27 PM,476,0.00,18.74,403
07-15-2017 02:27 AM,476,0.00,18.74,403
07-14-2017 02:27 PM,476,0.00,18.74,403
07-14-2017 02:27 AM,476,0.00,18.74,403
07-13-2017 02:27 PM,476,0.00,18.74,403
07-13-2017 02:27 AM,476,0.00,18.74,403
07-12-2017 02:27 PM,476,0.00,18.74,403
07-12-2017 02:27 AM,476,0.00,18.74,403
07-11-2017 02:27 PM,476,0.00,18.74,403
07-11-2017 02:27 AM,476,0.00,18.74,403
07-10-2017 02:27 PM,476,0.00,18.74,403
07-10-2017 02:27 AM,476,0.00,18.74,403
07-09-2017 02:27 PM,476,0.00,18.74,403
07-09-2017 02:27 AM,476,0.00,18.74,403
07-08-2017 02:27 PM,476,0.00,18.74,403
07-08-2017 02:27 AM,476,0.00,18.74,403
07-07-2017 02:27 PM,476,0.00,18.74,403
07-07-2017 02:27 AM,476,0.00,18.74,403
07-06-2017 02:27 PM,476,0.00,18.74,403
07-06-2017 02:27 AM,476,0.00,18.74,403
07-05-2017 02:27 PM,476,0.00,18.74,403
07-05-2017 02:27 AM,476,0.00,18.74,403
07-04-2017 02:27 PM,476,0.00,18.74,403
07-04-2017 02:27 AM,476,0.00,18.74,403
07-03-2017 02:27 PM,476,0.00,18.74,403
07-03-2017 02:27 AM,476,0.00,18.74,403
07-02-2017 02:27 PM,476,0.00,18.74,403
07-02-2017 02:27 AM,476,0.00,18.74,403
07-01-2017 02:27 PM,476,0.00,18.74,403
07-01-2017 02:27 AM,476,0.00,18.74,403
06-30-2017 02:27 PM,476,0.00,18.74,403
06-30-2017 02:27 AM,476,0.00,18.74,403
06-29-2017 02:27 PM,476,0.00,18.74,403
06-29-2017 02:27 AM,476,0.00,18.74,403
06-28-2017 02:27 PM,476,0.00,18.74,403
06-28-2017 02:27 AM,476,0.00,18.74,403
06-27-2017 02:27 PM,476,0.00,18.74,403
06-27-2017 02:27 AM,476,0.00,18.74,403
06-26-2017 02:27 PM,476,0.00,18.74,403
06-26-2017 02:27 AM,476,0.00,18.74,403
06-25-2017 02:27 PM,476,0.00,18.74,403
06-25-2017 02:27 AM,476,0.00,18.74,403
06-24-2017 02:27 PM,476,0.00,18.74,403
06-24-2017 02:27 AM,476,0.00,18.74,403
06-23-2017 02:27 PM,476,0.00,18.74,403
06-23-2017 02:27 AM,476,0.00,18.74,403
06-22-2017 02:27 PM,476,0.00,18.74,403
06-22-2017 02:27 AM,476,0.00,18.74,403
06-21-2017 02:27 PM,476,0.00,18.74,403
06-21-2017 02:27 AM,476,0.00,18.74,403
06-17-2017 02:27 PM,476,0.00,18.74,403
06-16-2017 02:27 PM,476,0.00,18.74,403
06-16-2017 02:27 AM,476,0.00,18.74,403
06-15-2017 02:27 PM,476,0.00,18.74,403
06-15-2017 02:27 AM,476,0.00,18.74,403
06-14-2017 02:27 PM,476,0.00,18.74,403
06-14-2017 02:27 AM,476,0.00,18.74,403
06-13-2017 02:27 PM,476,0.00,18.74,403
06-13-2017 02:27 AM,476,0.00,18.74,403
06-12-2017 02:27 PM,476,0.00,18.74,403
06-12-2017 02:27 AM,476,0.00,18.74,403
06-11-2017 02:27 PM,476,0.00,18.74,403
06-11-2017 02:27 AM,476,0.00,18.74,403
06-10-2017 02:27 PM,476,0.00,18.74,403
06-10-2017 02:27 AM,476,0.00,18.74,403
06-09-2017 02:27 PM,476,0.00,18.74,403
06-09-2017 02:27 AM,476,0.00,18.74,403
06-08-2017 02:27 PM,476,0.00,18.74,403
06-08-2017 02:27 AM,476,0.00,18.74,403
06-07-2017 02:27 PM,476,0.00,18.74,403
06-07-2017 02:27 AM,476,0.00,18.74,403
06-06-2017 02:27 PM,476,0.00,18.74,403
06-05-2017 02:27 PM,476,0.00,18.74,403
06-05-2017 02:27 AM,476,0.00,18.74,403
06-04-2017 02:27 AM,476,0.00,18.74,403
06-03-2017 02:27 PM,476,0.00,18.74,403
06-03-2017 02:27 AM,476,0.00,18.74,403
06-02-2017 02:27 PM,476,0.00,18.74,403
06-02-2017 02:27 AM,476,0.00,18.74,403
06-01-2017 02:27 PM,476,0.00,18.74,403
06-01-2017 02:27 AM,476,0.00,18.74,403
05-31-2017 02:27 PM,476,0.00,18.74,403
05-31-2017 02:27 AM,476,0.00,18.74,403
05-30-2017 02:27 PM,476,0.00,18.74,403
05-30-2017 02:27 AM,476,0.00,18.74,403
05-29-2017 02:27 PM,476,0.00,18.74,403
05-29-2017 02:27 AM,476,0.00,18.74,403
05-28-2017 02:27 PM,476,0.00,18.74,403
05-28-2017 02:27 AM,476,0.00,18.74,403
05-27-2017 02:27 PM,476,0.00,18.74,403
05-27-2017 02:27 AM,476,0.00,18.74,403
05-26-2017 02:27 PM,476,0.00,18.74,403
05-26-2017 02:27 AM,476,0.00,18.74,403
05-25-2017 02:27 PM,476,0.00,18.74,403
05-25-2017 02:27 AM,476,0.00,18.74,403
05-24-2017 02:27 PM,476,0.00,18.74,403
05-23-2017 02:27 PM,476,0.00,18.74,403
05-23-2017 02:27 AM,476,0.00,18.74,403
05-22-2017 02:27 PM,476,0.00,18.74,403
05-15-2017 02:27 PM,476,0.00,18.74,403
05-15-2017 02:27 AM,476,0.00,18.74,403
05-14-2017 02:27 PM,476,0.00,18.74,403
05-14-2017 02:27 AM,476,0.00,18.74,403
05-13-2017 02:27 PM,476,0.00,18.74,403
05-13-2017 02:27 AM,476,0.00,18.74,403
