DateTime,RawCount,Amount,Accumulated,id
09-05-2017 02:00 PM,614,0.00,23.76,323
09-05-2017 01:00 PM,614,0.00,23.76,323
09-05-2017 12:00 PM,614,0.00,23.76,323
09-05-2017 11:00 AM,614,0.00,23.76,323
09-05-2017 10:00 AM,614,0.00,23.76,323
09-05-2017 09:00 AM,614,0.00,23.76,323
09-05-2017 08:00 AM,614,0.00,23.76,323
09-05-2017 07:00 AM,614,0.00,23.76,323
09-05-2017 06:00 AM,614,0.00,23.76,323
09-05-2017 05:00 AM,614,0.00,23.76,323
09-05-2017 04:00 AM,614,0.00,23.76,323
09-05-2017 03:00 AM,614,0.00,23.76,323
09-05-2017 02:00 AM,614,0.00,23.76,323
09-05-2017 01:00 AM,614,0.00,23.76,323
09-05-2017 12:00 AM,614,0.00,23.76,323
09-04-2017 11:00 PM,614,0.00,23.76,323
09-04-2017 10:00 PM,614,0.00,23.76,323
09-04-2017 09:00 PM,614,0.00,23.76,323
09-04-2017 08:00 PM,614,0.00,23.76,323
09-04-2017 07:00 PM,614,0.00,23.76,323
09-04-2017 06:00 PM,614,0.00,23.76,323
09-04-2017 05:00 PM,614,0.00,23.76,323
09-04-2017 04:00 PM,614,0.00,23.76,323
09-04-2017 03:00 PM,614,0.00,23.76,323
09-04-2017 02:00 PM,614,0.00,23.76,323
09-04-2017 01:00 PM,614,0.00,23.76,323
09-04-2017 12:00 PM,614,0.00,23.76,323
09-04-2017 11:00 AM,614,0.00,23.76,323
09-04-2017 10:00 AM,614,0.00,23.76,323
09-04-2017 09:00 AM,614,0.00,23.76,323
09-04-2017 08:00 AM,614,0.00,23.76,323
09-04-2017 07:00 AM,614,0.00,23.76,323
09-04-2017 06:00 AM,614,0.00,23.76,323
09-04-2017 05:00 AM,614,0.00,23.76,323
09-04-2017 04:14 AM,614,0.01,23.76,323
09-04-2017 04:00 AM,613,0.00,23.75,323
09-04-2017 03:47 AM,613,0.01,23.75,323
09-04-2017 03:37 AM,612,0.01,23.74,323
09-04-2017 03:32 AM,611,0.01,23.73,323
09-04-2017 03:00 AM,610,0.00,23.72,323
09-04-2017 02:00 AM,610,0.00,23.72,323
09-04-2017 01:00 AM,610,0.00,23.72,323
09-04-2017 12:00 AM,610,0.00,23.72,323
09-03-2017 11:00 PM,610,0.00,23.72,323
09-03-2017 10:00 PM,610,0.00,23.72,323
09-03-2017 09:00 PM,610,0.00,23.72,323
09-03-2017 08:00 PM,610,0.00,23.72,323
09-03-2017 07:00 PM,610,0.00,23.72,323
09-03-2017 06:00 PM,610,0.00,23.72,323
09-03-2017 05:00 PM,610,0.00,23.72,323
09-03-2017 04:00 PM,610,0.00,23.72,323
09-03-2017 03:00 PM,610,0.00,23.72,323
09-03-2017 02:00 PM,610,0.00,23.72,323
09-03-2017 01:00 PM,610,0.00,23.72,323
09-03-2017 12:00 PM,610,0.00,23.72,323
09-03-2017 11:00 AM,610,0.00,23.72,323
09-03-2017 10:00 AM,610,0.00,23.72,323
09-03-2017 09:00 AM,610,0.00,23.72,323
