DateTime,RawCount,Amount,Accumulated,id
09-05-2017 01:00 PM,1982,0.00,19.82,310
09-05-2017 01:00 AM,1982,0.00,19.82,310
09-04-2017 01:00 PM,1982,0.00,19.82,310
09-04-2017 01:00 AM,1982,0.00,19.82,310
09-03-2017 01:00 PM,1982,0.00,19.82,310
09-03-2017 01:00 AM,1982,0.00,19.82,310
09-02-2017 01:00 PM,1982,0.00,19.82,310
09-02-2017 01:00 AM,1982,0.00,19.82,310
09-01-2017 01:00 PM,1982,0.00,19.82,310
09-01-2017 01:00 AM,1982,0.00,19.82,310
08-31-2017 01:00 PM,1982,0.00,19.82,310
08-31-2017 01:00 AM,1982,0.00,19.82,310
08-30-2017 01:00 PM,1982,0.00,19.82,310
08-30-2017 01:00 AM,1982,0.00,19.82,310
08-29-2017 01:00 PM,1982,0.00,19.82,310
08-29-2017 01:00 AM,1982,0.00,19.82,310
08-28-2017 01:00 PM,1982,0.00,19.82,310
08-28-2017 01:00 AM,1982,0.00,19.82,310
08-27-2017 01:00 PM,1982,0.00,19.82,310
08-27-2017 01:00 AM,1982,0.00,19.82,310
08-26-2017 01:00 PM,1982,0.00,19.82,310
08-26-2017 01:00 AM,1982,0.00,19.82,310
08-25-2017 01:00 PM,1982,0.00,19.82,310
08-25-2017 01:00 AM,1982,0.00,19.82,310
08-24-2017 01:00 PM,1982,0.00,19.82,310
08-24-2017 01:00 AM,1982,0.00,19.82,310
08-23-2017 01:00 PM,1982,0.00,19.82,310
08-23-2017 01:00 AM,1982,0.00,19.82,310
08-22-2017 01:00 PM,1982,0.00,19.82,310
08-22-2017 01:00 AM,1982,0.00,19.82,310
08-21-2017 01:00 AM,1982,0.00,19.82,310
08-20-2017 01:00 PM,1982,0.00,19.82,310
08-20-2017 01:00 AM,1982,0.00,19.82,310
08-19-2017 01:00 PM,1982,0.00,19.82,310
08-19-2017 01:00 AM,1982,0.00,19.82,310
08-18-2017 01:00 PM,1982,0.00,19.82,310
08-17-2017 01:55 AM,1982,0.00,19.82,310
08-16-2017 01:55 PM,1982,0.00,19.82,310
08-16-2017 01:55 AM,1982,0.00,19.82,310
08-15-2017 01:55 PM,1982,0.00,19.82,310
08-15-2017 01:55 AM,1982,0.00,19.82,310
08-14-2017 01:55 PM,1982,0.00,19.82,310
08-14-2017 01:55 AM,1982,0.00,19.82,310
08-13-2017 01:55 AM,1982,0.00,19.82,310
08-12-2017 01:55 AM,1982,0.00,19.82,310
08-11-2017 01:55 PM,1982,0.00,19.82,310
08-11-2017 01:55 AM,1982,0.00,19.82,310
08-09-2017 01:55 PM,1982,0.00,19.82,310
08-07-2017 01:55 PM,1982,0.00,19.82,310
08-06-2017 01:55 AM,1982,0.00,19.82,310
08-05-2017 01:55 AM,1982,0.00,19.82,310
08-04-2017 01:55 AM,1982,0.00,19.82,310
08-03-2017 01:55 AM,1982,0.00,19.82,310
08-02-2017 01:55 AM,1982,0.00,19.82,310
08-01-2017 01:55 AM,1982,0.00,19.82,310
07-31-2017 01:55 AM,1982,0.00,19.82,310
07-30-2017 01:55 PM,1982,0.00,19.82,310
07-30-2017 01:55 AM,1982,0.00,19.82,310
07-29-2017 01:55 PM,1982,0.00,19.82,310
07-29-2017 01:55 AM,1982,0.00,19.82,310
07-28-2017 01:55 PM,1982,0.00,19.82,310
07-28-2017 01:55 AM,1982,0.00,19.82,310
